customer_id,customer_name,email,phone,customer_segment,customer_country,customer_city,customer_region,signup_date
CUST112533,Mark Alexander,mark.alexander165@outlook.com,742-435-8432x846,Small Business,United States,Chicago,North America,2023-10-21
CUST112536,Bradley Chambers,,660-218-8155x4925,Consumer,United States,Houston,North America,2025-06-28
CUST112538,Christine Johnson,christine.johnson486@yahoo.com,+1-855-771-9738x539,Small Business,United States,Chicago,North America,2025-08-28
CUST112539,David Smith,david.smith54@outlook.com,(305)584-5722x6341,Consumer,Canada,Vancouver,North America,2024-07-25
CUST112540,Regina Mckinney,regina.mckinney674@gmail.com,(597)871-0698x426,Consumer,Australia,Melbourne,Oceania,2024-05-09
CUST112543,Joshua Francis,joshua.francis799@yahoo.com,(349)417-1556x42163,Small Business,United States,Chicago,North America,2023-12-28
CUST112544,Nathan Miller,nathan.miller905@yahoo.com,,Corporate,Canada,Toronto,North America,2024-09-12
CUST112546,Christopher Downs,christopher.downs588@icloud.com,001-272-956-9333x5849,Consumer,United States,Houston,North America,2023-07-23
CUST112547,Amanda Lopez,amanda.lopez208@yahoo.com,521-410-6967x391,Consumer,Germany,Hamburg,Europe,2025-04-29
CUST112550,Charlene Johnson,charlene.johnson248@icloud.com,001-808-636-9094x532,Consumer,United Kingdom,London,Europe,2024-10-15
CUST112552,Kevin Mcdonald,kevin.mcdonald370@icloud.com,,Consumer,Canada,Montreal,North America,2024-05-03
CUST112553,Michael Livingston,michael.livingston956@yahoo.com,3769433167,Small Business,United Kingdom,Birmingham,Europe,2024-06-28
CUST112554,Ann Mills,ann.mills383@gmail.com,+1-240-561-3875,Small Business,United Kingdom,Birmingham,Europe,2023-08-24
CUST112556,Derrick Pennington,derrick.pennington240@yahoo.com,(932)360-7945x4583,Small Business,Germany,Berlin,Europe,2023-08-05
CUST112559,Stephanie Smith,stephanie.smith478@yahoo.com,685-458-2852x9828,Consumer,Canada,Montreal,North America,2025-08-21
CUST112560,Taylor Kennedy,taylor.kennedy31@outlook.com,467.629.2376,Consumer,United States,Houston,North America,2024-10-01
CUST112561,Rebecca Fletcher,rebecca.fletcher762@gmail.com,(388)700-0799x845,Small Business,United States,Houston,North America,2025-12-27
CUST112562,Susan Nicholson,susan.nicholson702@outlook.com,(717)873-6794x97872,Corporate,United States,Houston,North America,
CUST112565,Richard Wilson,,,Consumer,United States,Chicago,North America,2023-12-15
CUST112566,Anthony Miller,anthony.miller99@icloud.com,470-559-9946,Consumer,United Kingdom,Birmingham,Europe,2026-03-04
CUST112567,Jamie Barnes,jamie.barnes417@gmail.com,001-564-697-8394x741,Consumer,United States,New York,North America,2023-11-30
CUST112569,Rebecca Dunn,rebecca.dunn174@gmail.com,+1-921-428-2656,Consumer,Canada,Toronto,North America,2023-08-31
CUST112571,Megan Mcintyre,megan.mcintyre229@yahoo.com,(357)867-6948,Corporate,Canada,Toronto,North America,2024-02-24
CUST112573,Alison Johnson,alison.johnson69@outlook.com,5959816598,Corporate,Canada,Montreal,North America,2026-03-05
CUST112574,Haley Watson,haley.watson180@gmail.com,571-392-2680x94275,Corporate,Canada,Montreal,North America,2024-10-22
CUST112576,Mark Roberts,mark.roberts810@outlook.com,604-247-3142,Consumer,United Kingdom,London,Europe,2024-05-25
CUST112577,Andrea Garcia,,,Consumer,United States,Houston,North America,2024-12-08
CUST112578,Cynthia Johnson,cynthia.johnson805@icloud.com,001-627-275-6019x59486,Consumer,Germany,Munich,Europe,2023-09-02
CUST112579,Kathy Perez,kathy.perez858@gmail.com,(593)201-7710x65732,Consumer,United States,Los Angeles,North America,2025-08-01
CUST112581,Donald Walker,donald.walker132@yahoo.com,850-589-1659x220,Small Business,United States,Los Angeles,North America,2023-10-14
CUST112582,Matthew Cole,matthew.cole595@gmail.com,542-447-1519x8275,Corporate,United States,Los Angeles,North America,2024-08-06
CUST112583,Robert Moore,robert.moore281@icloud.com,(393)627-5475x709,Consumer,United Kingdom,Birmingham,Europe,2023-12-05
CUST112584,James Lewis,james.lewis324@outlook.com,001-204-394-9842x4289,Corporate,Germany,Berlin,Europe,2025-07-03
CUST112585,Natalie Mcdaniel,natalie.mcdaniel583@yahoo.com,436.909.0182x308,Small Business,United States,Chicago,North America,2023-05-23
CUST112586,Mrs. Joann Boyd MD,mrs.md275@outlook.com,978.893.5468x72515,Consumer,United Kingdom,London,Europe,2023-10-08
CUST112587,John Harris,john.harris612@outlook.com,+1-750-634-8017x335,Consumer,United States,Los Angeles,North America,2026-01-09
CUST112590,Brandon Brady,brandon.brady67@outlook.com,001-274-993-3262x55906,Corporate,United States,Los Angeles,North America,2024-10-20
CUST112591,Courtney Martinez,courtney.martinez719@yahoo.com,(516)657-0422x667,Consumer,United States,Chicago,North America,2024-06-03
CUST112593,Joseph Simpson,joseph.simpson175@outlook.com,+1-209-797-2827x386,Corporate,United States,Chicago,North America,2024-05-02
CUST112595,Bruce Ward,bruce.ward872@yahoo.com,+1-606-802-0162,Consumer,Canada,Vancouver,North America,2023-08-23
CUST112597,Courtney Harris,courtney.harris208@outlook.com,+1-320-329-6133,Small Business,United Kingdom,Birmingham,Europe,2024-02-07
CUST112600,Justin Gonzalez,justin.gonzalez345@icloud.com,(229)563-1013,Consumer,Germany,,Europe,2024-05-05
CUST112601,Eileen Roberts,eileen.roberts467@icloud.com,(648)298-5155,Consumer,United States,Los Angeles,North America,2023-11-20
CUST112602,Heather Pham,heather.pham43@yahoo.com,(710)608-8183,Corporate,Australia,,Oceania,2024-10-23
CUST112603,April Wilson MD,april.md849@gmail.com,6148385880,Corporate,Australia,Sydney,Oceania,2024-11-14
CUST112605,Brian Curry,brian.curry233@icloud.com,+1-711-364-3882x6097,Corporate,United States,New York,North America,2023-11-25
CUST112606,Jason Johnson,jason.johnson297@outlook.com,265.889.3510,Consumer,United States,Los Angeles,North America,2025-05-25
CUST112608,Pamela Case MD,pamela.md971@icloud.com,,Consumer,Germany,Berlin,Europe,2023-12-15
CUST112609,Travis Henderson,travis.henderson263@outlook.com,704-513-3826,Corporate,Canada,Vancouver,North America,2024-11-20
CUST112611,Robert Martinez,robert.martinez347@outlook.com,,Consumer,United States,New York,North America,2025-07-16
CUST112612,Amber Best,amber.best335@yahoo.com,001-853-695-2685x690,Consumer,United States,Houston,North America,2025-06-18
CUST112613,Donald Stephens,donald.stephens920@gmail.com,(699)291-6511x52240,Consumer,United States,Chicago,North America,2024-06-07
CUST112615,Mr. Robert Brown,mr.brown707@gmail.com,622.793.4236x27189,Consumer,United States,Chicago,North America,2024-02-13
CUST112616,Jennifer Orr,jennifer.orr89@gmail.com,210-873-9368,Consumer,Canada,,North America,2023-10-01
CUST112618,Susan Dougherty,susan.dougherty744@icloud.com,376-932-1243x710,Consumer,Australia,Brisbane,Oceania,2026-04-17
CUST112619,Richard Wallace,richard.wallace246@icloud.com,001-202-273-2104x1925,Small Business,United Kingdom,Birmingham,Europe,2024-04-01
CUST112620,Cindy Long,cindy.long506@icloud.com,001-648-983-4211x72836,Consumer,Germany,Hamburg,Europe,2025-04-26
CUST112622,Taylor Barrett,taylor.barrett857@icloud.com,837.385.5605x1323,Corporate,United States,New York,North America,2024-06-17
CUST112623,Natalie Fox,natalie.fox452@gmail.com,001-946-846-2070x9834,Consumer,United States,Chicago,North America,2023-09-07
CUST112624,Barbara Kim,,814-448-4423x99775,Consumer,United Kingdom,Birmingham,Europe,2023-12-20
CUST112626,Stacy Brooks,stacy.brooks553@outlook.com,+1-318-543-3073x19285,Consumer,United States,Chicago,North America,2026-02-18
CUST112627,Anna Anderson,anna.anderson788@gmail.com,(338)649-3978x7971,Small Business,United Kingdom,London,Europe,2024-10-28
CUST112629,David Diaz,david.diaz967@yahoo.com,744-836-2001x8165,Small Business,United Kingdom,London,Europe,2024-12-07
CUST112632,Crystal Adams,crystal.adams841@gmail.com,001-503-743-0131x46700,Consumer,United States,Houston,North America,2024-05-11
CUST112634,Ian Williams,ian.williams614@outlook.com,001-503-863-6847x674,Corporate,United States,Houston,North America,2026-01-22
CUST112635,Leah Brown,leah.brown198@outlook.com,595-546-4056,Consumer,United Kingdom,London,Europe,2024-02-27
CUST112636,Jennifer Brown,jennifer.brown953@gmail.com,+1-787-325-4425x498,Consumer,United States,Houston,North America,2023-06-24
CUST112639,Jeffery Perez,jeffery.perez538@yahoo.com,001-404-562-9863x46261,Consumer,Canada,Toronto,North America,2024-09-11
CUST112640,Jeffrey Brooks,jeffrey.brooks449@icloud.com,001-605-367-3004,Corporate,United States,New York,North America,2025-01-07
CUST112641,Samuel Roberts,samuel.roberts783@outlook.com,858-491-4565,Consumer,Canada,Vancouver,North America,2025-11-25
CUST112642,Zachary Wallace,zachary.wallace115@icloud.com,(819)396-4882,Consumer,United States,New York,North America,2025-07-19
CUST112644,Leonard Smith,leonard.smith854@yahoo.com,9993197102,Consumer,United States,Chicago,North America,2024-03-24
CUST112645,Randy Rivera,randy.rivera25@outlook.com,,Corporate,Germany,Munich,Europe,2023-12-06
CUST112646,Victoria Cox,victoria.cox997@icloud.com,001-495-439-5280x1266,Consumer,Germany,Munich,Europe,2024-01-17
CUST112647,Allison Tapia,allison.tapia786@yahoo.com,406-544-1748x73874,Consumer,United States,Chicago,North America,2024-07-12
CUST112648,Michelle Nixon,michelle.nixon770@gmail.com,001-806-704-5406,Corporate,Canada,Vancouver,North America,2024-12-21
CUST112650,Jose Harrington,jose.harrington780@gmail.com,947.923.3960,Small Business,United States,Chicago,North America,2024-10-05
CUST112651,Todd Hill,todd.hill994@icloud.com,(559)843-5350x105,Small Business,United Kingdom,Birmingham,Europe,2023-11-16
CUST112652,Jeffery Tucker,jeffery.tucker534@gmail.com,468-574-0077x0766,Small Business,Germany,Hamburg,Europe,2024-08-18
CUST112654,Linda Keller,,+1-894-901-7300x269,Corporate,United States,Los Angeles,North America,2024-03-12
CUST112655,Deanna Miller,deanna.miller210@outlook.com,,Corporate,United States,New York,North America,2024-04-03
CUST112657,Amanda Henderson,amanda.henderson903@gmail.com,591-810-6381,Consumer,United Kingdom,Birmingham,Europe,2025-01-24
CUST112658,William Hatfield,,+1-523-620-4117x30014,Consumer,United States,Houston,North America,2025-11-24
CUST112659,Nicole Hall,nicole.hall638@yahoo.com,(851)338-4596,Corporate,United Kingdom,Birmingham,Europe,2026-01-13
CUST112660,Cynthia Trevino,cynthia.trevino467@icloud.com,855-275-6739x94665,Consumer,Canada,Toronto,North America,2024-08-26
CUST112661,Vanessa Robertson MD,vanessa.md319@outlook.com,464-726-9525,Corporate,United States,Chicago,North America,2024-07-12
CUST112662,Kathryn Ryan,kathryn.ryan500@outlook.com,001-927-499-2398,Consumer,United States,New York,North America,2025-11-21
CUST112663,Beth Wright,beth.wright791@yahoo.com,980-368-6704x62419,Consumer,United Kingdom,London,Europe,2024-01-08
CUST112665,Jeremiah King,jeremiah.king383@yahoo.com,+1-673-971-1877x8944,Consumer,United Kingdom,London,Europe,2023-06-26
CUST112666,Joseph Wells,joseph.wells911@icloud.com,321.882.1323x2607,Corporate,Canada,Montreal,North America,2024-06-12
CUST112668,Jonathan Gonzalez,jonathan.gonzalez168@gmail.com,,Consumer,United Kingdom,Manchester,Europe,2026-03-11
CUST112669,Ryan Torres,ryan.torres623@icloud.com,+1-410-872-7576x29652,Small Business,United States,Chicago,North America,2023-07-09
CUST112670,Brian Hunter,brian.hunter637@icloud.com,(901)459-3719x0772,Small Business,United States,New York,North America,2025-06-10
CUST112671,Paul Hicks,paul.hicks382@outlook.com,+1-217-807-4878x440,Consumer,Canada,Toronto,North America,2024-09-10
CUST112672,Kara Allen,kara.allen303@gmail.com,,Consumer,Germany,Hamburg,Europe,2024-05-17
CUST112673,Lee Mitchell,lee.mitchell146@yahoo.com,376.715.9027x020,Consumer,United Kingdom,London,Europe,2025-01-02
CUST112674,Lisa Wells,lisa.wells383@yahoo.com,349.443.8742,Corporate,United States,Houston,North America,2025-10-29
CUST112676,Nicole Hampton,nicole.hampton231@outlook.com,937-345-7081,Corporate,Germany,Berlin,Europe,2025-08-29
CUST112677,Ricky Moyer,ricky.moyer306@gmail.com,205-469-9511x018,Consumer,United States,New York,North America,2024-08-15
CUST112678,Daniel Calhoun,daniel.calhoun42@icloud.com,(908)719-6704x56643,Corporate,Germany,Munich,Europe,2024-07-20
CUST112679,George Lamb,george.lamb265@outlook.com,621.800.7938,Consumer,United Kingdom,Birmingham,Europe,2024-07-31
CUST112680,Sandra Robbins,sandra.robbins462@icloud.com,335.919.3327x93682,Small Business,Germany,Berlin,Europe,2024-12-13
CUST112682,Christopher Bell,christopher.bell845@icloud.com,463-830-3549x94957,Corporate,United Kingdom,Birmingham,Europe,2024-04-05
CUST112683,Paul Tyler,paul.tyler323@yahoo.com,+1-889-287-5360x75812,Corporate,Germany,Berlin,Europe,2023-12-17
CUST112684,Nicholas Hernandez,nicholas.hernandez147@gmail.com,6895423649,Corporate,United Kingdom,Manchester,Europe,2024-10-06
CUST112687,Diana Martinez,diana.martinez950@gmail.com,(286)678-3612x597,Consumer,United States,Chicago,North America,2026-01-06
CUST112689,Jessica Wilson,jessica.wilson871@icloud.com,6063053264,Corporate,United Kingdom,London,Europe,2025-03-29
CUST112690,Randy Carroll,randy.carroll649@gmail.com,708.250.2150,Consumer,United States,Houston,North America,2026-01-12
CUST112691,Mary Middleton,mary.middleton464@icloud.com,2278021010,Consumer,United States,Los Angeles,North America,2023-12-30
CUST112692,Stephanie Holloway MD,stephanie.md180@icloud.com,,Consumer,Germany,Berlin,Europe,2025-01-25
CUST112694,Jose Jones,jose.jones342@gmail.com,908-789-2455x165,Consumer,United States,Chicago,North America,2024-07-15
CUST112695,Michelle Holt,,(878)306-8547,Consumer,United States,New York,North America,2023-12-13
CUST112698,Jodi Ramirez,jodi.ramirez25@icloud.com,807-741-2718x21601,Small Business,United States,New York,North America,2023-11-28
CUST112699,Robert Morales,robert.morales787@outlook.com,,Corporate,United States,Los Angeles,North America,2024-05-02
CUST112700,Amanda Brown,amanda.brown14@yahoo.com,,Small Business,United Kingdom,Birmingham,Europe,2024-04-11
CUST112704,Lawrence Lopez,lawrence.lopez990@icloud.com,601.657.4561,Small Business,United Kingdom,Birmingham,Europe,2023-12-03
CUST112706,Pamela Ware,pamela.ware686@outlook.com,(892)259-2928,Consumer,United States,Houston,North America,2025-08-16
CUST112707,Melissa Rowe,melissa.rowe766@outlook.com,887-452-8546,Small Business,United Kingdom,Birmingham,Europe,2023-10-03
CUST112709,Jonathan Jacobson,jonathan.jacobson546@gmail.com,(376)418-1205,Consumer,Germany,Hamburg,Europe,2025-06-17
CUST112710,Cameron Pratt,cameron.pratt699@icloud.com,488.999.4510,Consumer,United States,Los Angeles,North America,2024-08-26
CUST112711,Jonathan Tucker,jonathan.tucker404@gmail.com,471.240.2871,Consumer,United Kingdom,Birmingham,Europe,2025-10-16
CUST112712,Gary Bennett,gary.bennett363@yahoo.com,(997)761-3523,Corporate,Canada,Vancouver,North America,2024-02-13
CUST112714,Lauren Porter,lauren.porter974@yahoo.com,(323)308-3860x53498,Consumer,United States,Los Angeles,North America,2023-11-12
CUST112715,Natalie Rodriguez,natalie.rodriguez221@yahoo.com,697-786-6606,Corporate,United States,Los Angeles,North America,2024-08-19
CUST112716,Mrs. Penny Perez,mrs.perez736@outlook.com,001-957-882-8396,Consumer,United States,Houston,North America,2023-11-19
CUST112719,Gerald Taylor,gerald.taylor130@icloud.com,750-388-4284,Small Business,United States,Chicago,North America,2024-01-17
CUST112721,Jennifer Maldonado,jennifer.maldonado13@outlook.com,686.256.0857x929,Consumer,Australia,Melbourne,Oceania,2023-06-20
CUST112722,Angel Butler,angel.butler740@outlook.com,440-429-3593,Consumer,Canada,Montreal,North America,2024-08-03
CUST112723,Justin Swanson,justin.swanson676@gmail.com,+1-359-810-4978,Small Business,United States,Chicago,North America,2024-03-17
CUST112725,Sherri Shaw,sherri.shaw541@outlook.com,,Small Business,United Kingdom,Manchester,Europe,2026-05-03
CUST112727,Michelle Hernandez,michelle.hernandez129@gmail.com,001-831-578-4264,Small Business,United States,Chicago,North America,2024-06-14
CUST112728,David Flores,david.flores851@icloud.com,+1-820-709-6623,Consumer,Germany,Berlin,Europe,2023-12-28
CUST112729,Sarah Mitchell,sarah.mitchell131@yahoo.com,911-846-0613x863,Consumer,Germany,Munich,Europe,2024-02-14
CUST112731,Robert Goodman,robert.goodman125@gmail.com,205.879.2476,Small Business,Germany,,Europe,2024-08-09
CUST112732,Gina Reeves,gina.reeves901@gmail.com,8649281315,Corporate,United States,Los Angeles,North America,2024-02-06
CUST112735,Daniel Romero,daniel.romero64@icloud.com,001-841-274-9502x11634,Corporate,Canada,Montreal,North America,2024-12-25
CUST112736,Justin Patterson,justin.patterson346@outlook.com,699-488-4605x74537,Consumer,Australia,Brisbane,Oceania,
CUST112737,Margaret Ramos,margaret.ramos144@gmail.com,,Corporate,Australia,Brisbane,Oceania,2025-10-30
CUST112738,Andrea Daniels,andrea.daniels123@gmail.com,(599)965-5954x68567,Consumer,United States,Los Angeles,North America,2024-06-03
CUST112740,Scott Schmidt,scott.schmidt94@yahoo.com,762.646.6158x00547,Consumer,Canada,Toronto,North America,2024-02-25
CUST112741,Shawn Lucas,shawn.lucas659@yahoo.com,9066119000,Consumer,United States,Chicago,North America,2025-09-26
CUST112742,Justin Dunn,justin.dunn679@yahoo.com,4038853854,Corporate,United States,New York,North America,2025-08-06
CUST112743,Jason Johnson,jason.johnson321@gmail.com,001-203-714-4421x3165,Small Business,Canada,Montreal,North America,2025-04-04
