order_id,customer_id,order_date,ship_date,delivery_date,customer_name,customer_segment,customer_country,customer_city,customer_region,order_status,total_items,unique_products,subtotal,discount_amount,shipping_cost,tax_amount,total_order_value,profit,shipping_method,delivery_status,payment_method,payment_status,sales_channel,customer_acquisition_channel,campaign
ORD1019692,CUST110075,2025-06-29,2025-07-01,2025-07-05,bradley singleton,small business,united states,chicago,north america,delivered,3,3,130.43,0.0,0.0,9.13,139.56,45.82,standard,on time,credit card,paid,mobile app,organic search,
ORD1019693,CUST132222,2025-08-24,2025-08-24,2025-08-28,kelli martinez,consumer,germany,hamburg,europe,returned,4,4,59.28,0.0,7.04,11.26,77.58,17.31,standard,returned,credit card,refunded,marketplace,organic search,
ORD1019694,CUST117633,2025-06-05,2025-06-06,2025-06-10,ann bishop,corporate,canada,toronto,north america,delivered,6,6,154.37,0.0,6.43,20.07,180.87,75.69,standard,on time,bank transfer,paid,mobile app,paid ads,
ORD1019695,CUST116190,2024-10-28,2024-10-29,2024-11-05,cody brown,small business,united states,los angeles,north america,delivered,7,5,117.49,8.14,3.56,7.65,120.56,31.74,economy,on time,debit card,paid,website,referral,
ORD1019696,CUST116877,2024-07-15,2024-07-15,,shelley anderson,consumer,united kingdom,manchester,europe,shipped,3,2,80.38,0.0,3.94,16.08,100.4,27.23,economy,in transit,debit card,paid,mobile app,organic search,
ORD1019697,CUST111770,2025-10-11,2025-10-11,2025-10-14,brandi owens,consumer,germany,munich,europe,delivered,2,2,28.55,5.94,6.13,4.3,33.04,8.01,standard,on time,gift card,paid,website,social media,
ORD1019698,CUST130752,2025-01-02,2025-01-02,2025-01-02,jessica lawrence,consumer,united states,houston,north america,delivered,7,6,167.89,32.29,26.66,9.49,171.75,45.75,same-day,on time,credit card,paid,marketplace,social media,
ORD1019699,CUST120471,2024-06-13,2024-06-14,2024-06-15,alex barnes,consumer,united states,los angeles,north america,delivered,3,2,75.79,4.3,12.17,5.0,88.66,17.17,express,on time,gift card,paid,mobile app,organic search,
ORD1019700,CUST124201,2026-05-05,,,joshua browning,consumer,united states,chicago,north america,cancelled,3,3,118.28,24.91,7.64,6.54,107.55,14.87,standard,not shipped,paypal,refunded,website,organic search,
ORD1019701,CUST102806,2026-01-07,2026-01-10,2026-01-16,ricardo young,consumer,united states,unknown,north america,delivered,1,1,38.59,7.94,3.25,2.15,36.05,3.9,economy,on time,paypal,paid,social media,direct,
ORD1019702,CUST120209,2024-07-15,,,donald williams,small business,germany,munich,europe,cancelled,3,3,25.57,2.36,6.23,4.41,33.85,9.23,standard,not shipped,credit card,refunded,website,paid ads,
ORD1019703,CUST110247,2025-11-12,2025-11-14,2025-11-19,natalie williams,corporate,united states,houston,north america,delivered,6,4,98.28,0.0,7.28,6.88,112.44,48.37,standard,on time,paypal,paid,marketplace,email marketing,
ORD1019704,CUST127428,2025-11-18,2025-11-20,,michael williamson,small business,united states,houston,north america,shipped,4,4,183.73,53.74,6.38,9.1,145.47,22.23,standard,in transit,credit card,paid,website,direct,
ORD1019705,CUST106369,2024-08-01,2024-08-02,2024-08-04,cindy aguirre,corporate,united states,houston,north america,delivered,3,2,114.42,22.63,14.26,6.43,112.48,29.23,express,on time,credit card,paid,mobile app,email marketing,
ORD1019706,CUST116679,2026-01-03,2026-01-05,2026-01-09,john frost,consumer,germany,berlin,europe,delivered,2,2,65.23,0.0,4.94,12.39,82.56,29.76,economy,on time,credit card,paid,website,paid ads,winter_clearout
ORD1019707,CUST127772,2026-08-23,2026-08-23,2026-08-29,patrick coleman,consumer,united states,chicago,north america,delivered,1,1,20.72,5.819999999999997,3.95,1.04,19.89,1.26,economy,on time,bank transfer,paid,mobile app,direct,
ORD1019708,CUST127575,2025-01-28,2025-01-28,2025-02-01,debra henderson,consumer,united states,new york,north america,delivered,3,3,90.58,0.0,5.080000000000002,6.34,102.0,28.76,standard,on time,credit card,paid,website,organic search,
ORD1019709,CUST120441,2026-03-18,2026-03-18,,nicole oliver,consumer,united states,los angeles,north america,shipped,7,7,88.07,14.52,26.07,5.15,104.77,10.34,same-day,in transit,paypal,paid,website,email marketing,spring_launch25
ORD1019710,CUST117422,2025-07-31,2025-07-31,2025-08-01,michele white,consumer,united kingdom,manchester,europe,delivered,4,3,262.23,0.0,13.26,52.45,327.94,121.1,express,on time,gift card,paid,website,organic search,
ORD1019711,CUST123273,2025-01-31,2025-02-01,2025-02-06,krystal khan,consumer,united states,new york,north america,delivered,4,3,249.1,0.0,0.0,17.44,266.54,74.0,economy,on time,paypal,paid,website,organic search,
ORD1019712,CUST103129,2024-02-01,2024-02-03,2024-02-07,dr. tamara young,corporate,united states,los angeles,north america,returned,3,3,62.67,9.96,5.08,3.69,61.48,13.22,standard,returned,credit card,refunded,marketplace,email marketing,winter_clearout
ORD1019713,CUST112166,2024-01-17,2024-01-17,,timothy lowery,corporate,united states,los angeles,north america,shipped,4,3,220.24,12.42,0.0,14.55,222.37,53.19,standard,in transit,credit card,paid,mobile app,paid ads,spring_launch25
ORD1019714,CUST106035,2026-01-21,2026-01-21,2026-01-23,eric obrien,corporate,united kingdom,manchester,europe,delivered,3,1,95.41,0.0,15.45,19.08,129.94,46.82,express,on time,paypal,paid,mobile app,social media,
ORD1019715,CUST130868,2024-08-11,2024-08-13,2024-08-15,michael mcneil,consumer,canada,toronto,north america,delivered,2,2,63.73,16.6,7.19,6.13,60.45,8.96,standard,on time,paypal,paid,website,social media,summer_sale24
ORD1019716,CUST100318,2025-01-19,,,susan wilson,corporate,united states,houston,north america,processing,4,4,168.14,0.0,4.94,11.77,184.85,48.98,economy,not shipped,credit card,paid,website,organic search,
ORD1019717,CUST118749,2025-04-23,2025-04-23,2025-04-24,richard little,consumer,united kingdom,birmingham,europe,delivered,1,1,55.49,0.0,16.1,11.1,82.69,15.9,express,delayed,debit card,pending,mobile app,referral,
ORD1019718,CUST118207,2024-09-03,,,connor james,consumer,united states,los angeles,north america,processing,2,2,93.22,0.0,14.85,6.53,114.6,45.79,express,not shipped,paypal,paid,mobile app,social media,
ORD1019719,CUST114418,2024-02-03,2024-02-05,2024-02-07,john harris,small business,united states,houston,north america,delivered,4,2,212.91,61.89,0.0,10.57,161.59,15.24,standard,on time,credit card,paid,website,referral,
ORD1019720,CUST110112,2024-10-21,2024-10-23,,meagan woodward,corporate,united states,los angeles,north america,shipped,3,3,92.04,0.0,7.6,6.44,106.08,45.12,standard,in transit,credit card,paid,mobile app,referral,
ORD1019721,CUST132486,2025-10-30,2025-10-31,2025-11-01,eric shah,consumer,canada,toronto,north america,delivered,4,4,164.45,32.13,15.61,17.2,165.13,26.64,express,delayed,paypal,paid,website,organic search,
ORD1019722,CUST119350,2024-07-25,2024-07-28,,crystal graham,small business,germany,berlin,europe,shipped,3,2,101.78,0.0,0.0,19.34,121.12,34.11,economy,in transit,bank transfer,paid,website,email marketing,
ORD1019723,CUST100535,2025-02-09,2025-02-10,2025-02-12,kathy andrews,consumer,germany,berlin,europe,delivered,3,2,157.83,27.43,0.0,24.78,155.18,22.68,standard,on time,debit card,paid,mobile app,paid ads,
ORD1019724,CUST130115,2024-12-29,2024-12-30,2025-01-02,bethany hernandez,consumer,united states,houston,north america,delivered,3,3,35.23,4.26,7.64,2.17,40.78,13.27,standard,on time,credit card,paid,mobile app,social media,blackfriday25
ORD1019725,CUST108751,2024-06-25,2024-06-26,,david garcia,consumer,australia,melbourne,oceania,shipped,3,2,200.65,0.0,4.75,20.07,225.47,76.5,economy,in transit,debit card,paid,mobile app,organic search,
ORD1019726,CUST113797,2025-11-28,2025-11-28,2025-11-30,jessica mitchell,small business,united states,unknown,north america,delivered,5,4,114.13,26.38,0.0,6.14,93.89,23.9,express,on time,debit card,paid,mobile app,paid ads,blackfriday24
ORD1019727,CUST107279,2024-11-21,2024-11-21,2024-11-26,anita vaughn,consumer,united kingdom,london,europe,delivered,6,5,310.53,0.0,0.0,62.11,372.64,150.63,standard,on time,credit card,pending,website,paid ads,
ORD1019728,CUST115880,2025-08-24,2025-08-24,2025-08-29,danielle harper,consumer,canada,montreal,north america,delivered,6,5,82.3,18.07,6.57,8.35,79.15,9.23,standard,on time,credit card,paid,website,organic search,
ORD1019729,CUST130112,2025-08-13,2025-08-14,2025-08-16,beth salas,consumer,united states,los angeles,north america,delivered,6,6,97.59,0.0,12.02,6.83,116.44,34.22,express,on time,paypal,paid,mobile app,direct,
ORD1019730,CUST112030,2026-01-14,,,james atkins,consumer,united states,chicago,north america,cancelled,4,4,114.99,0.0,0.0,8.05,123.04,40.82,express,not shipped,paypal,refunded,website,organic search,
ORD1019731,CUST113031,2024-06-30,,,david short,consumer,united states,houston,north america,processing,6,6,156.98,34.13,3.62,8.6,135.07,14.95,economy,not shipped,debit card,pending,marketplace,social media,blackfriday24
ORD1019732,CUST129529,2024-01-18,2024-01-19,2024-01-20,brett rodriguez,consumer,united kingdom,birmingham,europe,delivered,6,6,230.55,39.34,17.1,38.24,246.55,41.46,express,on time,credit card,paid,mobile app,organic search,
ORD1019733,CUST131301,2025-03-05,2025-03-06,2025-03-10,garrett pitts,consumer,germany,berlin,europe,delivered,3,3,175.27,0.0,0.0,33.3,208.57,59.09,standard,on time,credit card,paid,website,organic search,
ORD1019734,CUST119804,2025-08-02,2025-08-02,2025-08-07,mary johnson,corporate,united states,houston,north america,delivered,3,3,75.07,0.0,5.03,5.25,85.35,29.96,standard,on time,credit card,paid,mobile app,referral,
ORD1019735,CUST116090,2024-08-30,2024-09-01,,melvin moss,small business,united kingdom,birmingham,europe,shipped,2,2,29.88,0.0,7.57,5.98,43.43,12.42,standard,in transit,bank transfer,paid,website,referral,
ORD1019736,CUST126761,2025-08-26,2025-08-27,2025-08-30,angela fernandez,consumer,united states,new york,north america,delivered,4,4,157.91,0.0,6.69,11.05,175.65,70.86,standard,on time,gift card,paid,marketplace,social media,
ORD1019737,CUST132477,2025-08-28,,,mark williams,small business,united states,los angeles,north america,processing,3,1,339.1,0.0,7.52,23.74,370.36,164.2,standard,not shipped,credit card,paid,website,paid ads,
ORD1019738,CUST105000,2026-03-09,,,jack rogers,consumer,united states,houston,north america,processing,1,1,101.16,0.0,13.92,7.08,122.16,46.81,express,not shipped,credit card,paid,mobile app,referral,
ORD1019739,CUST114299,2025-09-30,2025-09-30,,eric johnson,consumer,united states,los angeles,north america,shipped,6,3,163.62,0.0,14.14,11.45,189.21,67.43,express,in transit,credit card,paid,website,organic search,
ORD1019740,CUST118116,2024-10-12,2024-10-14,2024-10-18,joseph potter,small business,united kingdom,manchester,europe,delivered,3,3,36.76,0.0,7.32,7.35,51.43,17.69,standard,on time,paypal,paid,website,paid ads,spring_launch25
ORD1019742,CUST126970,2025-06-04,2025-06-07,2025-06-13,paula lambert,consumer,united states,new york,north america,delivered,2,2,65.7,0.0,4.12,4.6,74.42,26.91,economy,on time,paypal,paid,website,referral,
ORD1019743,CUST124970,2024-08-30,2024-08-31,2024-09-04,stacie frederick,consumer,united kingdom,manchester,europe,delivered,2,2,65.23,0.0,5.22,13.05,83.5,23.42,standard,on time,debit card,paid,website,paid ads,blackfriday24
ORD1019744,CUST122982,2026-03-23,2026-03-25,2026-03-30,daniel gonzalez,consumer,germany,hamburg,europe,delivered,3,2,43.9,5.05,5.84,7.38,52.07,12.11,standard,delayed,debit card,paid,website,direct,
ORD1019745,CUST131653,2025-11-29,2025-11-30,2025-12-06,stephen roberts,consumer,germany,munich,europe,delivered,2,2,69.64,16.78,3.06,10.04,65.96,11.13,economy,on time,bank transfer,paid,website,organic search,
ORD1019746,CUST122783,2024-10-03,2024-10-03,2024-10-11,sara parsons,corporate,united states,new york,north america,returned,2,2,34.57,0.0,4.15,2.42,41.14,15.6,economy,returned,paypal,refunded,website,paid ads,
ORD1019747,CUST121786,2024-09-13,2024-09-15,2024-09-18,daniel espinoza,consumer,united states,new york,north america,delivered,3,3,37.73,0.0,5.06,2.64,45.43,13.23,standard,on time,credit card,paid,website,social media,blackfriday24
ORD1019748,CUST107550,2026-04-24,2026-04-26,2026-04-28,david hughes,consumer,united kingdom,birmingham,europe,delivered,4,4,77.39,0.0,7.48,15.48,100.35,27.49,standard,delayed,credit card,paid,website,referral,
ORD1019749,CUST120146,2025-04-15,2025-04-17,2025-04-19,margaret harris,corporate,canada,vancouver,north america,delivered,3,2,103.5,5.44,5.05,12.75,115.86,29.54,standard,on time,gift card,paid,website,organic search,
ORD1019750,CUST109902,2025-12-05,,,emily howard,corporate,united states,houston,north america,cancelled,3,3,58.47,7.87,6.23,3.54,60.37,19.7,standard,not shipped,paypal,refunded,marketplace,organic search,
ORD1019751,CUST108790,2025-03-20,2025-03-22,2025-03-26,christopher baker,corporate,united states,houston,north america,delivered,1,1,40.91,2.38,7.67,2.7,48.9,14.54,standard,on time,paypal,paid,mobile app,direct,
ORD1019752,CUST125079,2024-05-04,2024-05-06,2024-05-10,michael reynolds,corporate,germany,berlin,europe,delivered,9,6,237.9,0.0,0.0,45.2,283.1,103.51,standard,on time,paypal,paid,mobile app,paid ads,
ORD1019753,CUST131681,2024-11-06,2024-11-06,2024-11-11,nathaniel patton,consumer,canada,montreal,north america,delivered,4,3,35.59,9.43,5.97,3.4,35.53,4.99,standard,on time,debit card,paid,mobile app,organic search,
ORD1019754,CUST109151,2025-07-10,2025-07-12,2025-07-16,jeffrey lynn,consumer,united states,houston,north america,delivered,2,2,36.81,0.0,7.53,2.58,46.92,16.58,standard,on time,debit card,paid,mobile app,organic search,
ORD1019755,CUST116137,2026-01-11,2026-01-12,2026-01-14,toni snyder,consumer,germany,berlin,europe,delivered,2,2,25.99,4.65,6.37,4.05,31.76,5.19,standard,on time,debit card,paid,website,organic search,
ORD1019756,CUST113438,2026-04-20,2026-04-20,2026-04-23,tina rios,consumer,germany,hamburg,europe,delivered,6,6,202.97,51.44,0.0,28.79,180.32,41.0,standard,on time,credit card,pending,mobile app,organic search,
ORD1019757,CUST118432,2024-02-10,2024-02-11,2024-02-13,mrs. roberta taylor,small business,canada,montreal,north america,delivered,2,2,90.64,22.91,12.58,8.8,89.11,7.41,express,on time,debit card,paid,mobile app,organic search,
ORD1019758,CUST106950,2024-10-31,2024-10-31,2024-11-02,katelyn yates,consumer,united states,los angeles,north america,delivered,2,2,37.25,0.0,17.84,2.61,57.7,18.56,express,on time,debit card,paid,website,paid ads,
ORD1019759,CUST110647,2025-03-13,2025-03-14,2025-03-15,judith kirby,corporate,united states,los angeles,north america,delivered,3,1,137.39,0.0,15.16,9.62,162.17,57.72,express,on time,debit card,paid,mobile app,paid ads,blackfriday24
ORD1019760,CUST110474,2025-08-10,2025-08-11,2025-08-16,heather villarreal,corporate,canada,unknown,north america,delivered,5,4,78.78,23.48,7.33,7.19,69.82,6.59,standard,on time,debit card,paid,website,paid ads,
ORD1019761,CUST112665,2025-02-20,2025-02-22,2025-02-27,jeremiah king,consumer,united kingdom,manchester,europe,returned,1,1,11.18,0.0,7.75,2.24,21.17,4.28,standard,returned,debit card,refunded,website,direct,
ORD1019762,CUST102331,2024-08-10,,,rebecca vargas,small business,canada,montreal,north america,cancelled,4,2,79.88,18.92,15.77,7.92,84.65,14.12,express,not shipped,paypal,refunded,website,direct,
ORD1019763,CUST119074,2024-06-27,2024-06-30,2024-07-07,judy peters,small business,united states,los angeles,north america,delivered,2,2,31.05,0.0,4.96,2.17,38.18,12.87,economy,delayed,credit card,paid,website,organic search,
ORD1019764,CUST107215,2024-08-08,2024-08-08,2024-08-09,aaron hughes,corporate,canada,montreal,north america,delivered,3,3,54.12,0.0,15.59,7.04,76.75,21.25,express,on time,credit card,paid,marketplace,direct,
ORD1019765,CUST107081,2025-11-14,2025-11-15,2025-11-17,charles webb,corporate,united states,chicago,north america,delivered,4,4,150.24,17.05,6.11,9.32,148.62,28.18,standard,on time,credit card,paid,marketplace,email marketing,
ORD1019766,CUST126717,2025-07-01,2025-07-02,2025-07-03,john miller,consumer,united states,houston,north america,delivered,4,3,281.1,0.0,0.0,19.68,300.78,84.87,express,delayed,credit card,paid,website,email marketing,winter_clearout
ORD1019767,CUST118622,2026-08-11,2026-08-12,2026-08-13,joshua jones,small business,united states,houston,north america,delivered,2,2,82.87,0.0,12.7,5.8,101.37,24.8,express,delayed,debit card,paid,mobile app,referral,
ORD1019768,CUST109668,2025-12-09,,,kirk james,consumer,united states,new york,north america,cancelled,3,3,26.32,6.53,6.46,1.39,27.64,3.55,standard,not shipped,paypal,refunded,mobile app,direct,
ORD1019769,CUST112556,2025-11-11,2025-11-13,2025-11-17,derrick pennington,small business,germany,berlin,europe,delivered,1,1,15.17,0.0,4.16,2.88,22.21,4.8,economy,on time,bank transfer,paid,marketplace,organic search,
ORD1019770,CUST125082,2025-04-10,2025-04-12,2025-04-15,david chavez,consumer,united kingdom,manchester,europe,delivered,4,4,63.2,0.0,5.79,12.64,81.63,20.95,standard,delayed,paypal,paid,website,direct,
ORD1019771,CUST131021,2024-01-18,2024-01-19,2024-01-24,mrs. janet howell,small business,united states,los angeles,north america,delivered,2,2,320.02,0.0,5.24,22.4,347.66,134.54,standard,delayed,credit card,paid,website,direct,
ORD1019772,CUST117161,2025-06-28,2025-06-30,2025-07-05,dr. brittany phillips,consumer,united states,houston,north america,delivered,2,2,13.59,1.4200000000000017,3.7,0.85,16.72,5.14,economy,on time,credit card,paid,website,organic search,
ORD1019773,CUST122443,2025-05-31,,,susan johnson,consumer,canada,montreal,north america,cancelled,3,3,185.76,19.03,0.0,21.67,188.4,62.94,standard,not shipped,debit card,failed,social media,social media,loyalty_rewards
